2025-08-15 09:49:07,508 | INFO | __main__:__init__:85 | AIBot initialized with models: IV Predictor, Price Predictor, Anomaly Detector
2025-08-15 10:49:38,545 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:49:39,649 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:49:39,649 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:49:39,649 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:49:39,649 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:49:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:49:54,312 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:49:55,559 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:49:55,559 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:49:55,560 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:50:37,354 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:50:38,636 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:50:38,636 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:50:38,636 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:50:38,636 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:50:38] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:50:38,651 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:50:39,745 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:50:39,745 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:50:39,745 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:50:39,745 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:50:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:50:40,696 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:50:41,745 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:50:41,746 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:50:41,746 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:50:41,746 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:50:41] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:50:48,549 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:50:49,698 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:50:49,698 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:50:49,698 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:50:49,699 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:50:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:50:54,486 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:50:55,639 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:50:55,639 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:50:55,639 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:50:55,639 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:50:55] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:50:58,423 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:50:59,611 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:50:59,611 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:50:59,611 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:50:59,611 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:50:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:50:59,614 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:51:00,702 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:51:00,702 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:51:00,702 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:51:00,702 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:51:00] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:51:00,706 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:51:01,869 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:51:01,869 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:51:01,869 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:51:01,870 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:51:01] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:51:01,875 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:51:03,048 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:51:03,048 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:51:03,048 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:51:03,048 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:51:03] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:51:08,551 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:51:09,430 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:51:09,430 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:51:09,430 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:51:09,430 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:51:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:51:18,562 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:51:20,046 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:51:20,046 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:51:20,046 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:51:20,046 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:51:20] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:51:28,552 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:51:29,736 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:51:29,736 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:51:29,736 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:51:29,736 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:51:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:51:38,556 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:51:39,756 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:51:39,756 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:51:39,756 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:51:39,756 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:51:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:51:48,556 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:51:49,722 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:51:49,722 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:51:49,722 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:51:49,722 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:51:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:51:58,563 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:51:59,775 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:51:59,775 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:51:59,775 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:51:59,775 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:51:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:52:08,565 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:52:09,793 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:52:09,793 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:52:09,793 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:52:09,793 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:52:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:52:18,549 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:52:19,688 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:52:19,688 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:52:19,688 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:52:19,688 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:52:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:52:28,555 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:52:29,753 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:52:29,753 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:52:29,753 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:52:29,753 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:52:29] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:52:38,555 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:52:39,742 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:52:39,742 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:52:39,742 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:52:39,742 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:52:39] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:52:48,546 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:52:49,701 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:52:49,701 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:52:49,701 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:52:49,701 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:52:49] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:52:58,558 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:52:59,714 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:52:59,714 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:52:59,714 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:52:59,714 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:52:59] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:53:08,553 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:53:09,723 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:53:09,723 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:53:09,723 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:53:09,723 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:53:09] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:53:18,554 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:53:19,746 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:53:19,746 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
2025-08-15 10:53:19,746 | INFO | __main__:analyze_market:194 | Market analysis complete: IV=0.20%, Price Direction=HOLD, Anomalies Found=0
2025-08-15 10:53:19,746 | INFO | werkzeug:_log:97 | 127.0.0.1 - - [15/Aug/2025 10:53:19] "GET /api/status HTTP/1.1" 200 -
2025-08-15 10:53:28,555 | INFO | __main__:analyze_market:143 | Analyzing market conditions...
2025-08-15 10:53:29,757 | WARNING | __main__:analyze_market:161 | Price prediction failed: 'LivePricePredictor' object has no attribute 'predict_next_movement'
2025-08-15 10:53:29,757 | WARNING | __main__:analyze_market:170 | Anomaly detection failed: 'LiveAnomalyDetector' object has no attribute 'find_mispriced_options'
